,gmDate,gmTime,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,team2PA,team2PM,team3PA,team3PM,teamFTA,teamFTM,teamORB,teamDRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,oppt2PA,oppt2PM,oppt3PA,oppt3PM,opptFTA,opptFTM,opptORB,opptDRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4
1314,2017-01-21,09:00,LAC,West,Pacific,Away,Loss,1,98,23,9,5,2,23,96,40,64,30,32,10,8,8,10,25,18,27,26,27,DEN,West,Northwest,Home,Win,2,123,30,10,4,0,16,87,46,63,36,24,10,26,21,11,35,27,32,36,28
1315,2017-01-21,09:00,DEN,West,Northwest,Home,Win,2,123,30,10,4,0,16,87,46,63,36,24,10,26,21,11,35,27,32,36,28,LAC,West,Pacific,Away,Loss,1,98,23,9,5,2,23,96,40,64,30,32,10,8,8,10,25,18,27,26,27
1316,2017-01-21,09:00,IND,East,Central,Away,Loss,0,100,17,17,10,3,23,77,39,57,29,20,10,17,12,4,32,21,29,22,28,UTA,West,Northwest,Home,Win,1,109,24,14,11,3,15,84,39,60,33,24,6,32,25,10,32,34,26,25,24
1317,2017-01-21,09:00,UTA,West,Northwest,Home,Win,1,109,24,14,11,3,15,84,39,60,33,24,6,32,25,10,32,34,26,25,24,IND,East,Central,Away,Loss,0,100,17,17,10,3,23,77,39,57,29,20,10,17,12,4,32,21,29,22,28
1318,2017-01-22,03:30,LAL,West,Pacific,Away,Loss,1,73,11,18,3,4,20,73,28,52,25,21,3,17,14,5,27,22,11,22,18,DAL,West,Southwest,Home,Win,1,122,27,10,9,4,15,87,43,48,26,39,17,19,19,13,36,29,38,23,32
1319,2017-01-22,03:30,DAL,West,Southwest,Home,Win,1,122,27,10,9,4,15,87,43,48,26,39,17,19,19,13,36,29,38,23,32,LAL,West,Pacific,Away,Loss,1,73,11,18,3,4,20,73,28,52,25,21,3,17,14,5,27,22,11,22,18
1320,2017-01-22,06:00,PHO,West,Pacific,Away,Win,0,115,20,15,6,1,28,79,40,57,31,22,9,28,26,7,38,28,29,25,33,TOR,East,Atlantic,Home,Loss,1,103,19,10,9,8,20,83,33,56,26,27,7,35,30,7,28,31,29,25,18
1321,2017-01-22,06:00,TOR,East,Atlantic,Home,Loss,1,103,19,10,9,8,20,83,33,56,26,27,7,35,30,7,28,31,29,25,18,PHO,West,Pacific,Away,Win,0,115,20,15,6,1,28,79,40,57,31,22,9,28,26,7,38,28,29,25,33
1322,2017-01-22,07:00,DEN,West,Northwest,Away,Loss,0,108,26,18,7,6,19,82,42,58,35,24,7,21,17,12,28,29,29,26,24,MIN,West,Northwest,Home,Win,2,111,29,16,11,8,24,84,45,69,39,15,6,21,15,8,28,28,34,22,27
1323,2017-01-22,07:00,MIN,West,Northwest,Home,Win,2,111,29,16,11,8,24,84,45,69,39,15,6,21,15,8,28,28,34,22,27,DEN,West,Northwest,Away,Loss,0,108,26,18,7,6,19,82,42,58,35,24,7,21,17,12,28,29,29,26,24
1324,2017-01-22,12:00,GS,West,Pacific,Away,Win,2,118,27,19,8,4,15,89,42,47,23,42,19,19,15,13,39,28,22,42,26,ORL,East,Southeast,Home,Loss,2,98,25,12,9,7,21,96,42,68,35,28,7,16,7,12,29,22,28,24,24
1325,2017-01-22,12:00,ORL,East,Southeast,Home,Loss,2,98,25,12,9,7,21,96,42,68,35,28,7,16,7,12,29,22,28,24,24,GS,West,Pacific,Away,Win,2,118,27,19,8,4,15,89,42,47,23,42,19,19,15,13,39,28,22,42,26
1326,2017-01-23,07:00,WAS,East,Southeast,Away,Win,2,109,22,15,5,3,23,80,43,55,33,25,10,17,13,5,42,30,30,20,29,CHA,East,Southeast,Home,Loss,2,99,24,8,7,5,19,90,35,58,27,32,8,25,21,12,31,22,26,26,25
1327,2017-01-23,07:00,CHA,East,Southeast,Home,Loss,2,99,24,8,7,5,19,90,35,58,27,32,8,25,21,12,31,22,26,26,25,WAS,East,Southeast,Away,Win,2,109,22,15,5,3,23,80,43,55,33,25,10,17,13,5,42,30,30,20,29
1328,2017-01-23,07:30,LAC,West,Pacific,Away,Win,1,115,23,11,4,8,19,84,42,60,28,24,14,22,17,10,36,30,28,27,30,ATL,East,Southeast,Home,Loss,2,105,28,8,8,2,17,88,37,59,28,29,9,26,22,8,32,21,19,35,30
1329,2017-01-23,07:30,ATL,East,Southeast,Home,Loss,2,105,28,8,8,2,17,88,37,59,28,29,9,26,22,8,32,21,19,35,30,LAC,West,Pacific,Away,Win,1,115,23,11,4,8,19,84,42,60,28,24,14,22,17,10,36,30,28,27,30
1330,2017-01-23,07:30,SA,West,Southwest,Away,Win,1,112,22,9,7,5,17,95,45,73,36,22,9,16,13,13,37,27,25,39,21,BKN,East,Atlantic,Home,Loss,2,86,14,17,2,5,18,81,32,56,27,25,5,18,17,5,33,26,16,27,17
1331,2017-01-23,07:30,BKN,East,Atlantic,Home,Loss,2,86,14,17,2,5,18,81,32,56,27,25,5,18,17,5,33,26,16,27,17,SA,West,Southwest,Away,Win,1,112,22,9,7,5,17,95,45,73,36,22,9,16,13,13,37,27,25,39,21
1332,2017-01-23,07:30,SAC,West,Pacific,Away,Win,1,109,25,14,9,3,15,82,40,61,31,21,9,26,20,10,34,28,37,23,21,DET,East,Central,Home,Loss,2,104,27,15,8,1,21,82,41,54,31,28,10,17,12,5,32,38,24,19,23
1333,2017-01-23,07:30,DET,East,Central,Home,Loss,2,104,27,15,8,1,21,82,41,54,31,28,10,17,12,5,32,38,24,19,23,SAC,West,Pacific,Away,Win,1,109,25,14,9,3,15,82,40,61,31,21,9,26,20,10,34,28,37,23,21
1334,2017-01-23,07:30,GS,West,Pacific,Away,Loss,0,102,27,14,9,4,20,88,41,58,33,30,8,20,12,7,36,30,18,25,29,MIA,East,Southeast,Home,Win,2,105,20,15,9,4,19,86,38,56,25,30,13,27,16,11,34,28,18,31,28
1335,2017-01-23,07:30,MIA,East,Southeast,Home,Win,2,105,20,15,9,4,19,86,38,56,25,30,13,27,16,11,34,28,18,31,28,GS,West,Pacific,Away,Loss,0,102,27,14,9,4,20,88,41,58,33,30,8,20,12,7,36,30,18,25,29
1336,2017-01-23,08:00,NY,East,Atlantic,Away,Win,2,109,19,15,8,7,21,76,35,54,27,22,8,35,31,6,37,22,40,24,23,IND,East,Central,Home,Loss,1,103,18,11,7,4,20,86,38,60,31,26,7,25,20,8,30,34,24,17,28
1337,2017-01-23,08:00,IND,East,Central,Home,Loss,1,103,18,11,7,4,20,86,38,60,31,26,7,25,20,8,30,34,24,17,28,NY,East,Atlantic,Away,Win,2,109,19,15,8,7,21,76,35,54,27,22,8,35,31,6,37,22,40,24,23
1338,2017-01-23,08:00,HOU,West,Southwest,Away,Loss,2,114,26,22,11,4,22,77,39,42,25,35,14,28,22,5,23,33,31,27,23,MIL,East,Central,Home,Win,2,127,31,19,17,6,20,80,47,57,36,23,11,27,22,7,30,33,35,25,34
1339,2017-01-23,08:00,MIL,East,Central,Home,Win,2,127,31,19,17,6,20,80,47,57,36,23,11,27,22,7,30,33,35,25,34,HOU,West,Southwest,Away,Loss,2,114,26,22,11,4,22,77,39,42,25,35,14,28,22,5,23,33,31,27,23
1340,2017-01-23,08:00,CLE,East,Central,Away,Loss,1,122,24,12,6,3,20,93,43,56,28,37,15,25,21,11,34,26,24,36,36,NO,West,Southwest,Home,Win,3,124,26,8,8,11,22,87,43,48,27,39,16,30,22,8,35,35,35,24,30
1341,2017-01-23,08:00,NO,West,Southwest,Home,Win,3,124,26,8,8,11,22,87,43,48,27,39,16,30,22,8,35,35,35,24,30,CLE,East,Central,Away,Loss,1,122,24,12,6,3,20,93,43,56,28,37,15,25,21,11,34,26,24,36,36
1342,2017-01-23,09:00,OKC,West,Northwest,Away,Win,4,97,17,11,6,6,23,83,36,63,30,20,6,25,19,8,37,27,29,11,30,UTA,West,Northwest,Home,Loss,2,95,16,10,10,7,18,83,36,62,31,21,5,26,18,7,34,26,27,19,23
1343,2017-01-23,09:00,UTA,West,Northwest,Home,Loss,2,95,16,10,10,7,18,83,36,62,31,21,5,26,18,7,34,26,27,19,23,OKC,West,Northwest,Away,Win,4,97,17,11,6,6,23,83,36,63,30,20,6,25,19,8,37,27,29,11,30
1344,2017-01-24,07:00,CHI,East,Central,Away,Win,2,100,12,13,13,6,19,77,35,55,28,22,7,30,23,6,38,20,32,26,22,ORL,East,Southeast,Home,Loss,1,92,18,19,7,2,18,85,35,63,28,22,7,20,15,12,36,22,27,24,19
1345,2017-01-24,07:00,ORL,East,Southeast,Home,Loss,1,92,18,19,7,2,18,85,35,63,28,22,7,20,15,12,36,22,27,24,19,CHI,East,Central,Away,Win,2,100,12,13,13,6,19,77,35,55,28,22,7,30,23,6,38,20,32,26,22
1346,2017-01-24,07:00,LAC,West,Pacific,Away,Loss,0,110,17,19,4,1,22,71,33,37,15,34,18,41,26,11,35,29,39,21,21,PHI,East,Atlantic,Home,Win,3,121,35,6,8,7,27,90,45,61,35,29,10,22,21,6,32,27,32,30,32
1347,2017-01-24,07:00,PHI,East,Atlantic,Home,Win,3,121,35,6,8,7,27,90,45,61,35,29,10,22,21,6,32,27,32,30,32,LAC,West,Pacific,Away,Loss,0,110,17,19,4,1,22,71,33,37,15,34,18,41,26,11,35,29,39,21,21
1348,2017-01-24,07:00,SA,West,Southwest,Away,Win,0,108,20,12,7,6,18,85,38,61,31,24,7,33,25,6,29,29,32,18,29,TOR,East,Atlantic,Home,Loss,2,106,10,13,9,8,25,84,38,59,32,25,6,28,24,10,36,25,29,25,27
1349,2017-01-24,07:00,TOR,East,Atlantic,Home,Loss,2,106,10,13,9,8,25,84,38,59,32,25,6,28,24,10,36,25,29,25,27,SA,West,Southwest,Away,Win,0,108,20,12,7,6,18,85,38,61,31,24,7,33,25,6,29,29,32,18,29
1350,2017-01-24,07:00,BOS,East,Atlantic,Away,Loss,3,108,24,14,10,3,20,84,38,51,28,33,10,24,22,8,24,24,35,21,28,WAS,East,Southeast,Home,Win,1,123,21,16,7,4,18,83,48,63,39,20,9,21,18,7,35,33,33,25,32
1351,2017-01-24,07:00,WAS,East,Southeast,Home,Win,1,123,21,16,7,4,18,83,48,63,39,20,9,21,18,7,35,33,33,25,32,BOS,East,Atlantic,Away,Loss,3,108,24,14,10,3,20,84,38,51,28,33,10,24,22,8,24,24,35,21,28
1352,2017-01-24,09:00,UTA,West,Northwest,Away,Loss,1,93,19,12,6,3,21,85,35,63,28,22,7,21,16,8,32,22,17,28,26,DEN,West,Northwest,Home,Win,2,103,28,14,7,6,15,76,35,50,25,26,10,31,23,7,36,18,33,29,23
1353,2017-01-24,09:00,DEN,West,Northwest,Home,Win,2,103,28,14,7,6,15,76,35,50,25,26,10,31,23,7,36,18,33,29,23,UTA,West,Northwest,Away,Loss,1,93,19,12,6,3,21,85,35,63,28,22,7,21,16,8,32,22,17,28,26
1354,2017-01-24,09:00,MIN,West,Northwest,Away,Win,2,112,24,15,8,4,21,84,44,67,38,17,6,24,18,10,32,23,36,28,25,PHO,West,Pacific,Home,Loss,2,111,20,15,7,4,23,86,38,67,31,19,7,32,28,13,31,27,29,23,32
1355,2017-01-24,09:00,PHO,West,Pacific,Home,Loss,2,111,20,15,7,4,23,86,38,67,31,19,7,32,28,13,31,27,29,23,32,MIN,West,Northwest,Away,Win,2,112,24,15,8,4,21,84,44,67,38,17,6,24,18,10,32,23,36,28,25
1356,2017-01-25,07:00,SAC,West,Pacific,Away,Win,1,116,29,12,13,3,28,95,43,64,32,31,11,22,19,11,36,22,31,26,25,CLE,East,Central,Home,Loss,1,112,29,18,9,6,21,82,40,44,25,38,15,34,17,13,34,26,21,35,22
1357,2017-01-25,07:00,CLE,East,Central,Home,Loss,1,112,29,18,9,6,21,82,40,44,25,38,15,34,17,13,34,26,21,35,22,SAC,West,Pacific,Away,Win,1,116,29,12,13,3,28,95,43,64,32,31,11,22,19,11,36,22,31,26,25
1358,2017-01-25,07:30,HOU,West,Southwest,Away,Loss,1,109,28,17,8,5,18,77,36,46,26,31,10,38,27,6,24,27,31,28,23,BOS,East,Atlantic,Home,Win,1,120,33,18,10,3,27,91,47,59,36,32,11,16,15,12,36,24,28,36,32
1359,2017-01-25,07:30,BOS,East,Atlantic,Home,Win,1,120,33,18,10,3,27,91,47,59,36,32,11,16,15,12,36,24,28,36,32,HOU,West,Southwest,Away,Loss,1,109,28,17,8,5,18,77,36,46,26,31,10,38,27,6,24,27,31,28,23
1360,2017-01-25,07:30,MIA,East,Southeast,Away,Win,2,109,23,13,7,6,25,83,40,60,29,23,11,25,18,6,34,34,21,16,38,BKN,East,Atlantic,Home,Loss,2,106,20,15,3,4,25,80,35,45,22,35,13,26,23,4,29,30,36,23,17
1361,2017-01-25,07:30,BKN,East,Atlantic,Home,Loss,2,106,20,15,3,4,25,80,35,45,22,35,13,26,23,4,29,30,36,23,17,MIA,East,Southeast,Away,Win,2,109,23,13,7,6,25,83,40,60,29,23,11,25,18,6,34,34,21,16,38
1362,2017-01-25,08:00,ATL,East,Southeast,Away,Win,2,119,29,14,5,5,20,83,43,53,26,30,17,19,16,6,33,22,29,27,41,CHI,East,Central,Home,Loss,1,114,18,7,6,5,16,94,43,67,35,27,8,26,20,13,29,29,30,24,31
1363,2017-01-25,08:00,CHI,East,Central,Home,Loss,1,114,18,7,6,5,16,94,43,67,35,27,8,26,20,13,29,29,30,24,31,ATL,East,Southeast,Away,Win,2,119,29,14,5,5,20,83,43,53,26,30,17,19,16,6,33,22,29,27,41
1364,2017-01-25,08:00,GS,West,Pacific,Away,Win,2,113,23,12,7,14,19,82,39,54,28,28,11,27,24,5,36,29,24,22,38,CHA,East,Southeast,Home,Loss,2,103,26,15,6,6,18,92,38,69,31,23,7,21,20,12,31,28,19,33,23
1365,2017-01-25,08:00,CHA,East,Southeast,Home,Loss,2,103,26,15,6,6,18,92,38,69,31,23,7,21,20,12,31,28,19,33,23,GS,West,Pacific,Away,Win,2,113,23,12,7,14,19,82,39,54,28,28,11,27,24,5,36,29,24,22,38
1366,2017-01-25,08:00,TOR,East,Atlantic,Away,Loss,1,99,16,9,6,4,22,92,39,58,29,34,10,19,11,13,32,34,23,20,22,MEM,West,Southwest,Home,Win,4,101,18,10,3,7,17,78,36,56,26,22,10,25,19,9,36,32,24,31,14
1367,2017-01-25,08:00,MEM,West,Southwest,Home,Win,4,101,18,10,3,7,17,78,36,56,26,22,10,25,19,9,36,32,24,31,14,TOR,East,Atlantic,Away,Loss,1,99,16,9,6,4,22,92,39,58,29,34,10,19,11,13,32,34,23,20,22
1368,2017-01-25,08:00,PHI,East,Atlantic,Away,Win,1,114,32,24,9,4,21,75,40,49,28,26,12,25,22,9,34,33,39,16,26,MIL,East,Central,Home,Loss,2,109,26,19,11,4,22,91,42,63,35,28,7,23,18,15,22,39,19,24,27
1369,2017-01-25,08:00,MIL,East,Central,Home,Loss,2,109,26,19,11,4,22,91,42,63,35,28,7,23,18,15,22,39,19,24,27,PHI,East,Atlantic,Away,Win,1,114,32,24,9,4,21,75,40,49,28,26,12,25,22,9,34,33,39,16,26
1370,2017-01-25,08:00,OKC,West,Northwest,Away,Win,1,114,24,16,6,11,18,91,42,64,32,27,10,28,20,12,43,33,31,28,22,NO,West,Southwest,Home,Loss,2,105,23,12,7,9,23,96,41,69,30,27,11,19,12,10,37,20,25,37,23
1371,2017-01-25,08:00,NO,West,Southwest,Home,Loss,2,105,23,12,7,9,23,96,41,69,30,27,11,19,12,10,37,20,25,37,23,OKC,West,Northwest,Away,Win,1,114,24,16,6,11,18,91,42,64,32,27,10,28,20,12,43,33,31,28,22
1372,2017-01-25,08:30,NY,East,Atlantic,Away,Loss,2,95,17,18,4,2,21,92,39,69,32,23,7,12,10,18,37,25,26,22,22,DAL,West,Southwest,Home,Win,3,103,19,7,10,7,12,83,39,57,33,26,6,24,19,7,29,30,22,26,25
1373,2017-01-25,08:30,DAL,West,Southwest,Home,Win,3,103,19,7,10,7,12,83,39,57,33,26,6,24,19,7,29,30,22,26,25,NY,East,Atlantic,Away,Loss,2,95,17,18,4,2,21,92,39,69,32,23,7,12,10,18,37,25,26,22,22
1374,2017-01-25,10:30,LAL,West,Pacific,Away,Loss,3,98,16,15,5,9,17,94,37,65,26,29,11,14,13,14,37,31,27,17,23,POR,West,Northwest,Home,Win,4,105,17,11,5,4,12,90,43,75,39,15,4,20,15,9,40,30,29,24,22
1375,2017-01-25,10:30,POR,West,Northwest,Home,Win,4,105,17,11,5,4,12,90,43,75,39,15,4,20,15,9,40,30,29,24,22,LAL,West,Pacific,Away,Loss,3,98,16,15,5,9,17,94,37,65,26,29,11,14,13,14,37,31,27,17,23
1376,2017-01-26,08:00,IND,East,Central,Away,Win,3,109,21,19,7,4,22,81,42,63,32,18,10,17,15,6,38,25,27,24,33,MIN,West,Northwest,Home,Loss,1,103,27,13,13,5,20,81,36,54,26,27,10,27,21,6,28,20,26,24,33
1377,2017-01-26,08:00,MIN,West,Northwest,Home,Loss,1,103,27,13,13,5,20,81,36,54,26,27,10,27,21,6,28,20,26,24,33,IND,East,Central,Away,Win,3,109,21,19,7,4,22,81,42,63,32,18,10,17,15,6,38,25,27,24,33
1378,2017-01-26,08:00,DAL,West,Southwest,Away,Loss,0,98,17,12,10,2,26,84,38,58,27,26,11,13,11,8,28,26,29,18,25,OKC,West,Northwest,Home,Win,1,109,13,17,7,2,17,72,37,50,28,22,9,36,26,7,36,23,30,34,22
1379,2017-01-26,08:00,OKC,West,Northwest,Home,Win,1,109,13,17,7,2,17,72,37,50,28,22,9,36,26,7,36,23,30,34,22,DAL,West,Southwest,Away,Loss,0,98,17,12,10,2,26,84,38,58,27,26,11,13,11,8,28,26,29,18,25
1380,2017-01-26,09:00,PHO,West,Pacific,Away,Loss,2,120,21,11,8,2,26,89,48,65,38,24,10,17,14,8,20,29,32,31,28,DEN,West,Northwest,Home,Win,2,127,29,15,5,6,15,86,44,63,35,23,9,35,30,19,27,35,22,39,31
1381,2017-01-26,09:00,DEN,West,Northwest,Home,Win,2,127,29,15,5,6,15,86,44,63,35,23,9,35,30,19,27,35,22,39,31,PHO,West,Pacific,Away,Loss,2,120,21,11,8,2,26,89,48,65,38,24,10,17,14,8,20,29,32,31,28
1382,2017-01-26,10:30,LAL,West,Pacific,Away,Loss,1,88,13,13,5,2,24,84,36,70,32,14,4,13,12,10,38,16,25,19,28,UTA,West,Northwest,Home,Win,2,96,13,8,7,6,10,81,33,55,27,26,6,28,24,10,34,23,21,26,26
1383,2017-01-26,10:30,UTA,West,Northwest,Home,Win,2,96,13,8,7,6,10,81,33,55,27,26,6,28,24,10,34,23,21,26,26,LAL,West,Pacific,Away,Loss,1,88,13,13,5,2,24,84,36,70,32,14,4,13,12,10,38,16,25,19,28
1384,2017-01-27,07:00,SAC,West,Pacific,Away,Loss,2,111,22,19,7,1,30,71,35,45,22,26,13,36,28,10,33,30,34,23,17,IND,East,Central,Home,Win,0,115,19,10,14,4,24,78,38,50,28,28,10,33,29,7,22,27,28,26,23
1385,2017-01-27,07:00,IND,East,Central,Home,Win,0,115,19,10,14,4,24,78,38,50,28,28,10,33,29,7,22,27,28,26,23,SAC,West,Pacific,Away,Loss,2,111,22,19,7,1,30,71,35,45,22,26,13,36,28,10,33,30,34,23,17
1386,2017-01-27,07:00,HOU,West,Southwest,Away,Win,1,123,25,25,10,4,29,81,42,50,30,31,12,28,27,6,35,31,30,33,29,PHI,East,Atlantic,Home,Loss,1,118,29,22,14,6,25,78,42,53,32,25,10,32,24,3,26,28,33,21,36
1387,2017-01-27,07:00,PHI,East,Atlantic,Home,Loss,1,118,29,22,14,6,25,78,42,53,32,25,10,32,24,3,26,28,33,21,36,HOU,West,Southwest,Away,Win,1,123,25,25,10,4,29,81,42,50,30,31,12,28,27,6,35,31,30,33,29
1388,2017-01-27,07:30,ORL,East,Southeast,Away,Loss,3,98,29,12,7,2,15,87,38,62,29,25,9,18,13,6,31,24,24,17,33,BOS,East,Atlantic,Home,Win,2,128,39,10,8,4,17,89,50,55,34,34,16,15,12,7,40,39,29,36,24
1389,2017-01-27,07:30,BOS,East,Atlantic,Home,Win,2,128,39,10,8,4,17,89,50,55,34,34,16,15,12,7,40,39,29,36,24,ORL,East,Southeast,Away,Loss,3,98,29,12,7,2,15,87,38,62,29,25,9,18,13,6,31,24,24,17,33
1390,2017-01-27,07:30,BKN,East,Atlantic,Away,Loss,2,116,23,11,9,2,15,87,43,54,27,33,16,16,14,4,33,25,22,26,43,CLE,East,Central,Home,Win,2,124,26,14,4,6,14,92,49,56,36,36,13,20,13,9,38,27,28,39,30
1391,2017-01-27,07:30,CLE,East,Central,Home,Win,2,124,26,14,4,6,14,92,49,56,36,36,13,20,13,9,38,27,28,39,30,BKN,East,Atlantic,Away,Loss,2,116,23,11,9,2,15,87,43,54,27,33,16,16,14,4,33,25,22,26,43
1392,2017-01-27,07:30,CHA,East,Southeast,Away,Loss,1,107,18,13,5,4,16,90,40,53,27,37,13,15,14,9,38,23,28,36,20,NY,East,Atlantic,Home,Win,1,110,22,10,8,10,18,96,46,69,37,27,9,13,9,11,37,29,25,28,28
1393,2017-01-27,07:30,NY,East,Atlantic,Home,Win,1,110,22,10,8,10,18,96,46,69,37,27,9,13,9,11,37,29,25,28,28,CHA,East,Southeast,Away,Loss,1,107,18,13,5,4,16,90,40,53,27,37,13,15,14,9,38,23,28,36,20
1394,2017-01-27,07:30,MIL,East,Central,Away,Loss,1,86,19,19,6,7,22,80,31,57,24,23,7,24,17,12,31,19,20,31,16,TOR,East,Atlantic,Home,Win,1,102,20,16,9,11,19,84,37,59,27,25,10,23,18,12,35,36,17,24,25
1395,2017-01-27,07:30,TOR,East,Atlantic,Home,Win,1,102,20,16,9,11,19,84,37,59,27,25,10,23,18,12,35,36,17,24,25,MIL,East,Central,Away,Loss,1,86,19,19,6,7,22,80,31,57,24,23,7,24,17,12,31,19,20,31,16
1396,2017-01-27,08:00,WAS,East,Southeast,Away,Win,3,112,26,20,12,10,24,89,43,58,30,31,13,19,13,13,39,37,30,26,19,ATL,East,Southeast,Home,Loss,2,86,18,20,9,8,16,83,30,52,21,31,9,25,17,8,33,25,20,23,18
1397,2017-01-27,08:00,ATL,East,Southeast,Home,Loss,2,86,18,20,9,8,16,83,30,52,21,31,9,25,17,8,33,25,20,23,18,WAS,East,Southeast,Away,Win,3,112,26,20,12,10,24,89,43,58,30,31,13,19,13,13,39,37,30,26,19
1398,2017-01-27,08:00,MIA,East,Southeast,Away,Win,2,100,25,12,13,2,17,89,41,65,32,24,9,11,9,7,34,33,20,24,23,CHI,East,Central,Home,Loss,2,88,19,20,7,9,12,79,33,66,30,13,3,25,19,9,34,24,29,14,21
1399,2017-01-27,08:00,CHI,East,Central,Home,Loss,2,88,19,20,7,9,12,79,33,66,30,13,3,25,19,9,34,24,29,14,21,MIA,East,Southeast,Away,Win,2,100,25,12,13,2,17,89,41,65,32,24,9,11,9,7,34,33,20,24,23
1400,2017-01-27,08:00,SA,West,Southwest,Away,Loss,3,103,20,12,10,5,13,85,33,57,21,28,12,29,25,12,32,20,37,27,19,NO,West,Southwest,Home,Win,2,119,29,14,8,5,20,93,48,63,35,30,13,14,10,15,39,23,25,37,34
1401,2017-01-27,08:00,NO,West,Southwest,Home,Win,2,119,29,14,8,5,20,93,48,63,35,30,13,14,10,15,39,23,25,37,34,SA,West,Southwest,Away,Loss,3,103,20,12,10,5,13,85,33,57,21,28,12,29,25,12,32,20,37,27,19
1402,2017-01-27,10:00,MEM,West,Southwest,Away,Loss,2,109,24,11,6,5,19,77,37,51,28,26,9,33,26,10,32,24,32,28,25,POR,West,Northwest,Home,Win,1,112,24,12,2,3,26,81,38,46,22,35,16,21,20,8,25,28,34,23,27
1403,2017-01-27,10:00,POR,West,Northwest,Home,Win,1,112,24,12,2,3,26,81,38,46,22,35,16,21,20,8,25,28,34,23,27,MEM,West,Southwest,Away,Loss,2,109,24,11,6,5,19,77,37,51,28,26,9,33,26,10,32,24,32,28,25
1404,2017-01-28,07:00,SAC,West,Pacific,Away,Win,1,109,27,10,6,5,23,79,41,52,30,27,11,26,16,8,30,24,28,33,24,CHA,East,Southeast,Home,Loss,0,106,24,11,4,8,25,75,36,38,24,37,12,24,22,7,27,22,22,33,29
1405,2017-01-28,07:00,CHA,East,Southeast,Home,Loss,0,106,24,11,4,8,25,75,36,38,24,37,12,24,22,7,27,22,22,33,29,SAC,West,Pacific,Away,Win,1,109,27,10,6,5,23,79,41,52,30,27,11,26,16,8,30,24,28,33,24
1406,2017-01-28,07:30,DET,East,Central,Away,Loss,5,103,11,11,7,3,16,89,46,77,42,12,4,12,7,13,28,33,27,31,12,MIA,East,Southeast,Home,Win,0,116,18,13,5,6,19,79,42,51,28,28,14,23,18,9,29,35,29,26,26
1407,2017-01-28,07:30,MIA,East,Southeast,Home,Win,0,116,18,13,5,6,19,79,42,51,28,28,14,23,18,9,29,35,29,26,26,DET,East,Central,Away,Loss,5,103,11,11,7,3,16,89,46,77,42,12,4,12,7,13,28,33,27,31,12
1408,2017-01-28,08:00,BOS,East,Atlantic,Away,Win,1,112,26,13,6,7,23,89,37,49,23,40,14,30,24,9,35,42,22,17,21,MIL,East,Central,Home,Loss,1,108,23,16,6,6,25,87,37,66,28,21,9,32,25,9,38,27,26,20,29
1409,2017-01-28,08:00,MIL,East,Central,Home,Loss,1,108,23,16,6,6,25,87,37,66,28,21,9,32,25,9,38,27,26,20,29,BOS,East,Atlantic,Away,Win,1,112,26,13,6,7,23,89,37,49,23,40,14,30,24,9,35,42,22,17,21
1410,2017-01-28,08:30,LAC,West,Pacific,Away,Loss,4,98,24,14,7,2,18,82,36,54,24,28,12,22,14,8,24,22,29,23,24,GS,West,Pacific,Home,Win,3,144,35,11,9,7,17,92,57,58,40,34,17,16,13,9,39,31,41,45,27
1411,2017-01-28,08:30,GS,West,Pacific,Home,Win,3,144,35,11,9,7,17,92,57,58,40,34,17,16,13,9,39,31,41,45,27,LAC,West,Pacific,Away,Loss,4,98,24,14,7,2,18,82,36,54,24,28,12,22,14,8,24,22,29,23,24
1412,2017-01-28,09:00,BKN,East,Atlantic,Away,Loss,1,109,20,15,6,6,18,85,41,64,34,21,7,25,20,5,35,26,29,23,31,MIN,West,Northwest,Home,Win,2,129,27,11,8,8,21,92,47,72,38,20,9,32,26,12,36,33,30,29,37
1413,2017-01-28,09:00,MIN,West,Northwest,Home,Win,2,129,27,11,8,8,21,92,47,72,38,20,9,32,26,12,36,33,30,29,37,BKN,East,Atlantic,Away,Loss,1,109,20,15,6,6,18,85,41,64,34,21,7,25,20,5,35,26,29,23,31
1414,2017-01-28,09:00,DEN,West,Northwest,Away,Win,2,123,17,15,7,3,25,80,39,55,31,25,8,42,37,9,39,21,38,36,28,PHO,West,Pacific,Home,Loss,2,112,20,11,9,3,36,91,41,70,35,21,6,32,24,11,32,33,28,22,29
1415,2017-01-28,09:00,PHO,West,Pacific,Home,Loss,2,112,20,11,9,3,36,91,41,70,35,21,6,32,24,11,32,33,28,22,29,DEN,West,Northwest,Away,Win,2,123,17,15,7,3,25,80,39,55,31,25,8,42,37,9,39,21,38,36,28
1416,2017-01-28,09:00,MEM,West,Southwest,Away,Win,0,102,13,7,8,1,23,80,41,54,30,26,11,10,9,7,24,26,26,28,22,UTA,West,Northwest,Home,Loss,1,95,19,13,3,4,18,62,29,37,19,25,10,29,27,4,27,27,16,31,21
